Store_ID,Invoice_No,Till_No,Item_No,Txn_Date,SKU_Code,Item_Desc,Qty,Unit,Unit_Price,Price,Cust_ID,Emp_ID
1,100286,3,4,01-Jan-16,SKU237,Pegs,0.5,Litre,100,50,23738,EMP005
1,100286,3,5,01-Jan-16,SKU238,Pen,1,Unit,20,20,23738,EMP005
1,100286,3,6,01-Jan-16,SKU239,Pencil Case,1,Unit,20,20,23738,EMP005
1,100286,3,7,01-Jan-16,SKU240,Pencils,1,Unit,20,20,23738,EMP005
1,100286,3,8,01-Jan-16,SKU241,Pepsi,0.5,Litre,65,32.5,23738,EMP005
1,100286,3,9,01-Jan-16,SKU242,Peripheral,1,Unit,55,55,23738,EMP005
1,100286,3,10,01-Jan-16,SKU243,Photo Frames,1,Unit,45,45,23738,EMP005
1,100286,3,11,01-Jan-16,SKU244,Pickles & Olives,4,Pack,190,760,23738,EMP005
1,100286,3,12,01-Jan-16,SKU245,Pillow Covers,1,Unit,45,45,23738,EMP005
1,100286,3,13,01-Jan-16,SKU246,Plain Biscuits,4,Pack,20,80,23738,EMP005
1,100286,3,14,01-Jan-16,SKU247,Plain Dahi,1,Unit,40,40,23738,EMP005
1,100286,3,15,01-Jan-16,SKU248,Plants,1,Unit,25,25,23738,EMP005
1,100286,3,16,01-Jan-16,SKU249,Plastic Bag,1,Unit,5,5,23738,EMP005
1,100286,3,17,01-Jan-16,SKU250,Platters,1,Unit,40,40,23738,EMP005
1,100286,3,18,01-Jan-16,SKU251,Plugs / Sockers,1,Unit,40,40,23738,EMP005
1,100286,3,19,01-Jan-16,SKU252,Poha,0.5,Kg,67,33.5,23738,EMP005
1,100286,3,20,01-Jan-16,SKU253,Pomogranate,0.5,Kg,190,95,23738,EMP005
1,100287,3,1,01-Jan-16,SKU254,Pork,0.5,Kg,165,82.5,23739,EMP005
1,100287,3,2,01-Jan-16,SKU255,Potato,0.5,Kg,35,17.5,23739,EMP005
1,100287,3,3,01-Jan-16,SKU256,Potato Chips,4,Pack,54,216,23739,EMP005
1,100287,3,4,01-Jan-16,SKU257,Premium Cakes,0.5,Kg,900,450,23739,EMP005
1,100288,3,1,01-Jan-16,SKU258,Pressure Cooker,1,Unit,870,870,23740,EMP005
1,100288,3,2,01-Jan-16,SKU259,Pulses,0.5,Kg,87,43.5,23740,EMP005
1,100288,3,3,01-Jan-16,SKU260,Punches,0.5,Kg,78,39,23740,EMP005
1,100288,3,4,01-Jan-16,SKU261,Puzzle Games,1,Unit,198,198,23740,EMP005
1,100288,3,5,01-Jan-16,SKU262,Raw Chicken,4,Pack,56,224,23740,EMP005
1,100288,3,6,01-Jan-16,SKU263,Raw Mutton,4,Pack,89,356,23740,EMP005
1,100288,3,7,01-Jan-16,SKU264,Raw Rice,0.5,Kg,66,33,23740,EMP005
1,100288,3,8,01-Jan-16,SKU265,Rawa Sooji,0.5,Kg,56,28,23740,EMP005
1,100288,3,9,01-Jan-16,SKU266,Razors,1,Unit,67,67,23740,EMP005
1,100288,3,10,01-Jan-16,SKU267,Ready to Eat Food,4,Pack,178,712,23740,EMP005
1,100288,3,11,01-Jan-16,SKU268,Regular,4,Pack,115,460,23740,EMP005
1,100288,3,12,01-Jan-16,SKU216,Onion,1,Kg,35,35,23740,EMP005
1,100288,3,13,01-Jan-16,SKU270,Remote Controlled Games,1,Unit,1089,1089,23740,EMP005
1,100288,3,14,01-Jan-16,SKU271,Rice,0.5,Kg,68,34,23740,EMP005
1,100288,3,15,01-Jan-16,SKU272,Room Fresheners,1,Unit,230,230,23740,EMP005
1,100288,3,16,01-Jan-16,SKU273,Rugs,1,Unit,55,55,23740,EMP005
1,100288,3,17,01-Jan-16,SKU274,Rusk,1,Unit,99,99,23740,EMP005
1,100288,3,18,01-Jan-16,SKU275,Sabudana,0.5,Kg,89,44.5,23740,EMP005
1,100288,3,19,01-Jan-16,SKU087,Groundnut Oil,0.5,Kg,450,225,23740,EMP005
1,100291,3,1,01-Jan-16,SKU277,Saintary Pads,4,Pack,150,600,23743,EMP005
1,100291,3,2,01-Jan-16,SKU181,Milk,4,Litre,50,200,23743,EMP005
1,100291,3,3,01-Jan-16,SKU279,Salt,0.5,Kg,15,7.5,23743,EMP005
1,100291,3,4,01-Jan-16,SKU280,Salted Chips,4,Pack,77,308,23743,EMP005
1,100291,3,5,01-Jan-16,SKU281,Sanitary Pads,4,Pack,123,492,23743,EMP005
1,100291,3,6,01-Jan-16,SKU282,Sanitary Ware,1,Unit,44,44,23743,EMP005
1,100291,3,7,01-Jan-16,SKU283,Sauces & Salad Dressing,4,Pack,33,132,23743,EMP005
1,100321,3,1,01-Jan-16,SKU276,Safflower Oil,4,Litre,125,500,23773,EMP005
1,100321,3,2,01-Jan-16,SKU164,Masalas,4,Pack,56,224,23773,EMP005
1,100321,3,3,01-Jan-16,SKU181,Milk,0.5,Litre,50,25,23773,EMP005
1,100321,3,4,01-Jan-16,SKU208,Noodles,4,Pack,55,220,23773,EMP005
1,100321,3,5,01-Jan-16,SKU216,Onion,0.5,Kg,35,17.5,23773,EMP005
1,100321,3,6,01-Jan-16,SKU221,Other Cereals,0.5,Kg,87,43.5,23773,EMP005
1,100321,3,7,01-Jan-16,SKU222,Other Dals,0.5,Kg,90,45,23773,EMP005
1,100321,3,8,01-Jan-16,SKU223,Other Flours,0.5,Kg,80,40,23773,EMP005
1,100321,3,9,01-Jan-16,SKU224,Others,1,Kg,120,120,23773,EMP005
1,100321,3,10,01-Jan-16,SKU255,Potato,1,Kg,35,35,23773,EMP005
1,100321,3,11,01-Jan-16,SKU256,Potato Chips,4,Pack,54,216,23773,EMP005
1,100321,3,12,01-Jan-16,SKU259,Pulses,1,Kg,87,87,23773,EMP005
1,100321,3,13,01-Jan-16,SKU262,Raw Chicken,4,Pack,56,224,23773,EMP005
1,100321,3,14,01-Jan-16,SKU263,Raw Mutton,4,Pack,89,356,23773,EMP005
1,100321,3,15,01-Jan-16,SKU264,Raw Rice,1,Kg,66,66,23773,EMP005
1,100321,3,16,01-Jan-16,SKU265,Rawa Sooji,1,Kg,56,56,23773,EMP005
1,100321,3,17,01-Jan-16,SKU216,Onion,1,Kg,35,35,23773,EMP005
1,100321,3,18,01-Jan-16,SKU093,Soaps,1,Unit,35,35,23773,EMP005
1,100321,3,19,01-Jan-16,SKU216,Onion,1,Kg,35,35,23773,EMP005
1,100321,3,20,01-Jan-16,SKU221,Other Cereals,1,Kg,87,87,23773,EMP005
1,100321,3,21,01-Jan-16,SKU222,Other Dals,1,Kg,90,90,23773,EMP005
1,100321,3,22,01-Jan-16,SKU223,Other Flours,1,Kg,80,80,23773,EMP005
1,100321,3,23,01-Jan-16,SKU224,Others,1,Kg,120,120,23773,EMP005
1,100322,3,1,01-Jan-16,SKU002,Agarbatties,4,Pack,40,160,23774,EMP005
1,100322,3,2,01-Jan-16,SKU004,Apple,1,Kg,220,220,23774,EMP005
1,100322,3,3,01-Jan-16,SKU005,Atta,1,Kg,60,60,23774,EMP005
1,100322,3,4,01-Jan-16,SKU006,Auto Accessories,1,Unit,500,500,23774,EMP005
1,100322,3,5,01-Jan-16,SKU007,Baby Grooming,4,Pack,250,1000,23774,EMP005
1,100322,3,6,01-Jan-16,SKU008,Badminton,1,Unit,450,450,23774,EMP005
1,100322,3,7,01-Jan-16,SKU009,Baking Powder,4,Pack,15,60,23774,EMP005
1,100322,3,8,01-Jan-16,SKU010,Banana,1,Kg,60,60,23774,EMP005
1,100322,3,9,01-Jan-16,SKU011,Bandage,1,Unit,3,3,23774,EMP005
1,100322,3,10,01-Jan-16,SKU012,Basket Ball,1,Unit,260,260,23774,EMP005
1,100322,3,11,01-Jan-16,SKU054,Eggs,1,Unit,10,10,23774,EMP005
1,100322,3,12,01-Jan-16,SKU063,Foils,1,Unit,55,55,23774,EMP005
1,100322,3,13,01-Jan-16,SKU076,Fruit Juices,0.5,Litre,67,33.5,23774,EMP005
1,100322,3,14,01-Jan-16,SKU082,Gift Vouchers,1,Unit,100,100,23774,EMP005
1,100322,3,15,01-Jan-16,SKU111,Icecream Family Pack,1,Unit,250,250,23774,EMP005
1,100322,3,16,01-Jan-16,SKU159,Maida,1,Kg,45,45,23774,EMP005
1,100322,3,17,01-Jan-16,SKU255,Potato,1,Kg,35,35,23774,EMP005
1,100322,3,18,01-Jan-16,SKU256,Potato Chips,4,Pack,54,216,23774,EMP005
1,100322,3,19,01-Jan-16,SKU259,Pulses,1,Kg,87,87,23774,EMP005
1,100322,3,20,01-Jan-16,SKU262,Raw Chicken,4,Pack,56,224,23774,EMP005
1,100322,3,21,01-Jan-16,SKU263,Raw Mutton,4,Pack,89,356,23774,EMP005
1,100322,3,22,01-Jan-16,SKU264,Raw Rice,1,Kg,66,66,23774,EMP005
1,100322,3,23,01-Jan-16,SKU265,Rawa Sooji,1,Kg,56,56,23774,EMP005
1,100322,3,24,01-Jan-16,SKU266,Razors,1,Unit,67,67,23774,EMP005
1,100322,3,25,01-Jan-16,SKU269,Regular Eggs,1,Unit,7,7,23774,EMP005
1,100322,3,26,01-Jan-16,SKU271,Rice,1,Kg,68,68,23774,EMP005
1,100322,3,27,01-Jan-16,SKU181,Milk,4,Litre,50,200,23774,EMP005
1,100322,3,28,01-Jan-16,SKU279,Salt,1,Kg,15,15,23774,EMP005
1,100322,3,29,01-Jan-16,SKU301,Wheat,1,Kg,55,55,23774,EMP005
1,100322,3,30,01-Jan-16,SKU002,Agarbatties,4,Pack,40,160,23774,EMP005
1,100322,3,31,01-Jan-16,SKU002,Agarbatties,4,Pack,40,160,23774,EMP005
1,100322,3,32,01-Jan-16,SKU002,Agarbatties,4,Pack,40,160,23774,EMP005
1,100323,3,1,01-Jan-16,SKU013,Batter,1,Kg,110,110,23775,EMP005
1,100323,3,2,01-Jan-16,SKU014,Beans,1,Kg,89,89,23775,EMP005
1,100325,3,1,01-Jan-16,SKU015,Bed Sheets,1,Unit,450,450,23777,EMP005
1,100325,3,2,01-Jan-16,SKU016,Berries,1,Kg,145,145,23777,EMP005
1,100326,3,1,01-Jan-16,SKU017,Besan,1,Kg,76,76,23778,EMP005
1,100326,3,2,01-Jan-16,SKU018,Beverages,0.5,Litre,77,38.5,23778,EMP005
1,100326,3,3,01-Jan-16,SKU019,Biscuits,4,Pack,15,60,23778,EMP005
1,100326,3,4,01-Jan-16,SKU020,Black Chocolate,4,Pack,15,60,23778,EMP005
1,100326,3,5,01-Jan-16,SKU021,Block Games,1,Unit,245,245,23778,EMP005
1,100326,3,6,01-Jan-16,SKU022,Body Care,4,Pack,123,492,23778,EMP005
1,100326,3,7,01-Jan-16,SKU023,Body Lotion,4,Pack,89,356,23778,EMP005
1,100326,3,8,01-Jan-16,SKU087,Groundnut Oil,1,Kg,450,450,23778,EMP005
1,100328,3,1,01-Jan-16,SKU001,Aerated Drinks,0.5,Litre,55,27.5,23780,EMP005
1,100328,3,2,01-Jan-16,SKU002,Agarbatties,4,Pack,40,160,23780,EMP005
1,100328,3,3,01-Jan-16,SKU004,Apple,1,Kg,220,220,23780,EMP005
1,100328,3,4,01-Jan-16,SKU010,Banana,1,Kg,60,60,23780,EMP005
1,100328,3,5,01-Jan-16,SKU019,Biscuits,4,Pack,15,60,23780,EMP005
1,100328,3,6,01-Jan-16,SKU020,Black Chocolate,4,Pack,15,60,23780,EMP005
1,100328,3,7,01-Jan-16,SKU023,Body Lotion,4,Pack,89,356,23780,EMP005
1,100328,3,8,01-Jan-16,SKU024,Boiled Rice,1,Kg,50,50,23780,EMP005
1,100328,3,9,01-Jan-16,SKU025,Books,1,Unit,18,18,23780,EMP005
1,100328,3,10,01-Jan-16,SKU026,Bottle Opener,1,Unit,25,25,23780,EMP005
1,100328,3,11,01-Jan-16,SKU027,Bottom wear,1,Unit,700,700,23780,EMP005
1,100328,3,12,01-Jan-16,SKU028,Bowls,1,Unit,25,25,23780,EMP005
1,100328,3,13,01-Jan-16,SKU029,Boys Swimsuit,1,Unit,550,550,23780,EMP005
1,100328,3,14,01-Jan-16,SKU030,Branded Cakes,1,Kg,850,850,23780,EMP005
1,100328,3,15,01-Jan-16,SKU031,Bread,4,Pack,35,140,23780,EMP005
1,100328,3,16,01-Jan-16,SKU032,Breakfast Cereals,1,Kg,55,55,23780,EMP005
1,100328,3,17,01-Jan-16,SKU034,Brinjal,1,Kg,67,67,23780,EMP005
1,100328,3,18,01-Jan-16,SKU039,Cakes,1,Kg,650,650,23780,EMP005
1,100328,3,19,01-Jan-16,SKU040,Candles,1,Unit,10,10,23780,EMP005
1,100328,3,20,01-Jan-16,SKU041,Canned Food,4,Pack,35,140,23780,EMP005
1,100328,3,21,01-Jan-16,SKU042,Canned Fruits,4,Pack,45,180,23780,EMP005
1,100328,3,22,01-Jan-16,SKU093,Soaps,1,Unit,35,35,23780,EMP005
1,100328,3,23,01-Jan-16,SKU044,Cereals,1,Kg,34,34,23780,EMP005
1,100328,3,24,01-Jan-16,SKU048,Cut Vegetables,1,Kg,67,67,23780,EMP005
1,100328,3,25,01-Jan-16,SKU049,Dahi,1,Kg,70,70,23780,EMP005
1,100328,3,26,01-Jan-16,SKU062,Flavoured Cookies,4,Pack,25,100,23780,EMP005
1,100328,3,27,01-Jan-16,SKU076,Fruit Juices,0.5,Litre,67,33.5,23780,EMP005
1,100328,3,28,01-Jan-16,SKU080,Garlic,1,Kg,350,350,23780,EMP005
1,100328,3,29,01-Jan-16,SKU087,Groundnut Oil,1,Kg,450,450,23780,EMP005
1,100328,3,30,01-Jan-16,SKU181,Milk,4,Litre,50,200,23780,EMP005
1,100328,3,31,01-Jan-16,SKU133,Kharis,4,Pack,120,480,23780,EMP005
1,100328,3,32,01-Jan-16,SKU164,Masalas,4,Pack,56,224,23780,EMP005
1,100328,3,33,01-Jan-16,SKU093,Soaps,0.5,Unit,35,17.5,23780,EMP005
1,100328,3,34,01-Jan-16,SKU194,Mosquito Repellant,1,Unit,89,89,23780,EMP005
1,100328,3,35,01-Jan-16,SKU208,Noodles,4,Pack,55,220,23780,EMP005
1,100328,3,36,01-Jan-16,SKU216,Onion,1,Kg,35,35,23780,EMP005
1,100328,3,37,01-Jan-16,SKU221,Other Cereals,1,Kg,87,87,23780,EMP005
1,100328,3,38,01-Jan-16,SKU222,Other Dals,1,Kg,90,90,23780,EMP005
1,100328,3,39,01-Jan-16,SKU223,Other Flours,1,Kg,80,80,23780,EMP005
1,100328,3,40,01-Jan-16,SKU224,Others,1,Kg,120,120,23780,EMP005
1,100328,3,41,01-Jan-16,SKU255,Potato,1,Kg,35,35,23780,EMP005
1,100328,3,42,01-Jan-16,SKU256,Potato Chips,4,Pack,54,216,23780,EMP005
1,100328,3,43,01-Jan-16,SKU259,Pulses,1,Kg,87,87,23780,EMP005
1,100328,3,44,01-Jan-16,SKU262,Raw Chicken,4,Pack,56,224,23780,EMP005
1,100328,3,45,01-Jan-16,SKU216,Onion,4,Kg,35,140,23780,EMP005
1,100328,3,46,01-Jan-16,SKU264,Raw Rice,1,Kg,66,66,23780,EMP005
1,100328,3,47,01-Jan-16,SKU265,Rawa Sooji,1,Kg,56,56,23780,EMP005
1,100328,3,48,01-Jan-16,SKU269,Regular Eggs,1,Unit,7,7,23780,EMP005
1,100328,3,49,01-Jan-16,SKU271,Rice,1,Kg,68,68,23780,EMP005
1,100328,3,50,01-Jan-16,SKU278,Salad Dressings,4,Pack,25,100,23780,EMP005
1,100328,3,51,01-Jan-16,SKU279,Salt,1,Kg,15,15,23780,EMP005
1,100328,3,52,01-Jan-16,SKU093,Soaps,1,Unit,35,35,23780,EMP005
1,100328,3,53,01-Jan-16,SKU271,Rice,1,Kg,68,68,23780,EMP005
1,100328,3,54,01-Jan-16,SKU002,Agarbatties,4,Pack,40,160,23780,EMP005
1,100328,3,55,01-Jan-16,SKU031,Bread,4,Pack,35,140,23780,EMP005
1,100328,3,56,01-Jan-16,SKU032,Breakfast Cereals,1,Kg,55,55,23780,EMP005
1,100328,3,57,01-Jan-16,SKU039,Cakes,1,Kg,650,650,23780,EMP005
1,100328,3,58,01-Jan-16,SKU181,Milk,0.5,Litre,50,25,23780,EMP005
1,100328,3,59,01-Jan-16,SKU221,Other Cereals,1,Kg,87,87,23780,EMP005
1,100328,3,60,01-Jan-16,SKU222,Other Dals,1,Kg,90,90,23780,EMP005
1,100328,3,61,01-Jan-16,SKU223,Other Flours,1,Kg,80,80,23780,EMP005
1,100328,3,62,01-Jan-16,SKU256,Potato Chips,1,Pack,54,54,23780,EMP005
1,100328,3,63,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23780,EMP005
1,100328,3,64,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23780,EMP005
1,100328,3,65,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23780,EMP005
1,100328,3,66,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23780,EMP005
1,100328,3,67,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23780,EMP005
1,100330,3,1,01-Jan-16,SKU043,Cawliflower,1,Kg,89,89,23782,EMP005
1,100330,3,2,01-Jan-16,SKU044,Cereals,1,Kg,34,34,23782,EMP005
1,100330,3,3,01-Jan-16,SKU048,Cut Vegetables,1,Kg,67,67,23782,EMP005
1,100330,3,4,01-Jan-16,SKU049,Dahi,1,Kg,70,70,23782,EMP005
1,100330,3,5,01-Jan-16,SKU034,Brinjal,1,Kg,67,67,23782,EMP005
1,100377,3,1,01-Jan-16,SKU063,Foils,1,Unit,55,55,23829,EMP005
1,100377,3,2,01-Jan-16,SKU076,Fruit Juices,0.5,Litre,67,33.5,23829,EMP005
1,100377,3,3,01-Jan-16,SKU082,Gift Vouchers,1,Unit,100,100,23829,EMP005
1,100377,3,4,01-Jan-16,SKU111,Icecream Family Pack,1,Unit,250,250,23829,EMP005
1,100377,3,5,01-Jan-16,SKU159,Maida,1,Kg,45,45,23829,EMP005
1,100377,3,6,01-Jan-16,SKU266,Razors,1,Unit,67,67,23829,EMP005
1,100379,3,1,01-Jan-16,SKU271,Rice,1,Kg,68,68,23831,EMP005
1,100379,3,2,01-Jan-16,SKU272,Room Fresheners,1,Unit,230,230,23831,EMP005
1,100384,3,1,01-Jan-16,SKU118,Instant Coffee,1,Pack,76,76,23836,EMP005
1,100384,3,2,01-Jan-16,SKU119,Instant Cup Noodles,1,Pack,33,33,23836,EMP005
1,100384,3,3,01-Jan-16,SKU120,Instant Mixes,1,Pack,100,100,23836,EMP005
1,100384,3,4,01-Jan-16,SKU121,Ironing Boards,1,Unit,376,376,23836,EMP005
1,100385,3,1,01-Jan-16,SKU131,Antiseptic Liquid,1,Unit,110,110,23837,EMP005
1,100385,3,2,01-Jan-16,SKU122,Irons,1,Unit,1200,1200,23837,EMP005
1,100385,3,3,01-Jan-16,SKU123,Jaggery,1,Kg,80,80,23837,EMP005
1,100385,3,4,01-Jan-16,SKU124,Jams & Spreads,1,Kg,200,200,23837,EMP005
1,100385,3,5,01-Jan-16,SKU125,Jams Marmalade,1,Kg,230,230,23837,EMP005
1,100385,3,6,01-Jan-16,SKU126,Jars,1,Unit,150,150,23837,EMP005
1,100385,3,7,01-Jan-16,SKU127,Jars / Dabbas,1,Unit,150,150,23837,EMP005
1,100385,3,8,01-Jan-16,SKU128,Jellies Gelatin,1,Pack,144,144,23837,EMP005
1,100385,3,9,01-Jan-16,SKU129,JMG,1,Unit,200,200,23837,EMP005
1,100385,3,10,01-Jan-16,SKU130,Juices,0.5,Litre,66,33,23837,EMP005
1,100385,3,11,01-Jan-16,SKU132,Kadhai,1,Unit,137,137,23837,EMP005
1,100385,3,12,01-Jan-16,SKU133,Kharis,1,Pack,120,120,23837,EMP005
1,100385,3,13,01-Jan-16,SKU134,Kids Wear,1,Unit,800,800,23837,EMP005
1,100385,3,14,01-Jan-16,SKU135,Kitchenware,1,Unit,350,350,23837,EMP005
1,100385,3,15,01-Jan-16,SKU136,Knife,1,Unit,150,150,23837,EMP005
1,100385,3,16,01-Jan-16,SKU137,Ladders,1,Unit,200,200,23837,EMP005
1,100385,3,17,01-Jan-16,SKU138,Ladies Basic Denim,1,Unit,700,700,23837,EMP005
1,100385,3,18,01-Jan-16,SKU139,Ladies Casuals,1,Unit,2000,2000,23837,EMP005
1,100385,3,19,01-Jan-16,SKU140,Ladies Flip Flops,1,Unit,1400,1400,23837,EMP005
1,100385,3,20,01-Jan-16,SKU141,Ladies Hair Accessories,1,Unit,1200,1200,23837,EMP005
1,100385,3,21,01-Jan-16,SKU157,Ladies Pyjama,1,Unit,870,870,23837,EMP005
1,100385,3,22,01-Jan-16,SKU142,Ladies Sleepers,1,Unit,1200,1200,23837,EMP005
1,100385,3,23,01-Jan-16,SKU143,Ladies Socks,1,Unit,150,150,23837,EMP005
1,100385,3,24,01-Jan-16,SKU144,Ladies Tops,1,Unit,650,650,23837,EMP005
1,100385,3,25,01-Jan-16,SKU145,Ladies TShirts,1,Unit,750,750,23837,EMP005
1,100385,3,26,01-Jan-16,SKU146,Lassi,0.5,Litre,45,22.5,23837,EMP005
1,100385,3,27,01-Jan-16,SKU147,Laundry Bag,1,Unit,55,55,23837,EMP005
1,100385,3,28,01-Jan-16,SKU148,Laundry Basket,1,Unit,45,45,23837,EMP005
1,100385,3,29,01-Jan-16,SKU149,Leafies,1,Pack,139,139,23837,EMP005
1,100385,3,30,01-Jan-16,SKU150,Lighter,1,Unit,123,123,23837,EMP005
1,100385,3,31,01-Jan-16,SKU151,Lip Care,1,Unit,33,33,23837,EMP005
1,100385,3,32,01-Jan-16,SKU152,Liquid Detergents,1,Pack,100,100,23837,EMP005
1,100385,3,33,01-Jan-16,SKU153,Liquid Polish,1,Unit,89,89,23837,EMP005
1,100385,3,34,01-Jan-16,SKU154,Living Room Accessories,1,Unit,45,45,23837,EMP005
1,100385,3,35,01-Jan-16,SKU155,Local Confectionery,1,Pack,250,250,23837,EMP005
1,100385,3,36,01-Jan-16,SKU158,Magazines,1,Unit,56,56,23837,EMP005
1,100385,3,37,01-Jan-16,SKU159,Maida,1,Kg,45,45,23837,EMP005
1,100385,3,38,01-Jan-16,SKU160,Mangoes,1,Kg,1200,1200,23837,EMP005
1,100385,3,39,01-Jan-16,SKU161,Margarines,1,Kg,80,80,23837,EMP005
1,100385,3,40,01-Jan-16,SKU162,Marinated Chicken,1,Pack,80,80,23837,EMP005
1,100385,3,41,01-Jan-16,SKU163,Marinated Mutton,1,Pack,90,90,23837,EMP005
1,100385,3,42,01-Jan-16,SKU164,Masalas,1,Pack,56,56,23837,EMP005
1,100385,3,43,01-Jan-16,SKU165,Match Box,1,Unit,20,20,23837,EMP005
1,100385,3,44,01-Jan-16,SKU166,Mats,1,Unit,130,130,23837,EMP005
1,100385,3,45,01-Jan-16,SKU167,Mayonnaise,1,Pack,55,55,23837,EMP005
1,100385,3,46,01-Jan-16,SKU168,Measure Tapes,1,Unit,20,20,23837,EMP005
1,100385,3,47,01-Jan-16,SKU156,Mens Pyjama,1,Unit,770,770,23837,EMP005
1,100389,3,1,01-Jan-16,SKU001,Aerated Drinks,0.5,Litre,55,27.5,23841,EMP005
1,100389,3,2,01-Jan-16,SKU004,Apple,1,Kg,220,220,23841,EMP005
1,100389,3,3,01-Jan-16,SKU010,Banana,1,Kg,60,60,23841,EMP005
1,100389,3,4,01-Jan-16,SKU019,Biscuits,1,Pack,15,15,23841,EMP005
1,100389,3,5,01-Jan-16,SKU020,Black Chocolate,1,Pack,15,15,23841,EMP005
1,100389,3,6,01-Jan-16,SKU023,Body Lotion,1,Pack,89,89,23841,EMP005
1,100389,3,7,01-Jan-16,SKU273,Rugs,1,Unit,55,55,23841,EMP005
1,100389,3,8,01-Jan-16,SKU274,Rusk,1,Unit,99,99,23841,EMP005
1,100389,3,9,01-Jan-16,SKU275,Sabudana,1,Kg,89,89,23841,EMP005
1,100389,3,10,01-Jan-16,SKU276,Safflower Oil,0.5,Litre,125,62.5,23841,EMP005
1,100389,3,11,01-Jan-16,SKU277,Saintary Pads,1,Pack,150,150,23841,EMP005
1,100389,3,12,01-Jan-16,SKU278,Salad Dressings,1,Pack,25,25,23841,EMP005
1,100389,3,13,01-Jan-16,SKU279,Salt,1,Kg,15,15,23841,EMP005
1,100389,3,14,01-Jan-16,SKU280,Salted Chips,1,Pack,77,77,23841,EMP005
1,100389,3,15,01-Jan-16,SKU281,Sanitary Pads,1,Pack,123,123,23841,EMP005
1,100389,3,16,01-Jan-16,SKU282,Sanitary Ware,1,Unit,44,44,23841,EMP005
1,100389,3,17,01-Jan-16,SKU283,Sauces & Salad Dressing,1,Pack,33,33,23841,EMP005
1,100389,3,18,01-Jan-16,SKU284,Savouries,1,Pack,56,56,23841,EMP005
1,100389,3,19,01-Jan-16,SKU285,School Books,1,Unit,16,16,23841,EMP005
1,100389,3,20,01-Jan-16,SKU286,Scissors,1,Unit,77,77,23841,EMP005
1,100389,3,21,01-Jan-16,SKU287,Scrubs,1,Unit,44,44,23841,EMP005
1,100389,3,22,01-Jan-16,SKU288,Shaving Blades,1,Unit,400,400,23841,EMP005
1,100389,3,23,01-Jan-16,SKU289,Shaving Cream,1,Unit,35,35,23841,EMP005
1,100389,3,24,01-Jan-16,SKU290,Shaving Lotion,1,Unit,29,29,23841,EMP005
1,100389,3,25,01-Jan-16,SKU291,Soft Toys,1,Unit,350,350,23841,EMP005
1,100389,3,26,01-Jan-16,SKU292,Spices,1,Pack,900,900,23841,EMP005
1,100389,3,27,01-Jan-16,SKU293,Stationary Items,1,Unit,15,15,23841,EMP005
1,100389,3,28,01-Jan-16,SKU294,Toast,1,Unit,236,236,23841,EMP005
1,100389,3,29,01-Jan-16,SKU295,Toilet Cleaner,1,Unit,125,125,23841,EMP005
1,100389,3,30,01-Jan-16,SKU296,Tomato Sauce,1,Pack,230,230,23841,EMP005
1,100389,3,31,01-Jan-16,SKU297,Towel,1,Unit,567,567,23841,EMP005
1,100389,3,32,01-Jan-16,SKU298,Toys,1,Unit,235,235,23841,EMP005
1,100389,3,33,01-Jan-16,SKU299,Utensils,1,Unit,342,342,23841,EMP005
1,100389,3,34,01-Jan-16,SKU300,Water Bottle,1,Unit,123,123,23841,EMP005
1,100389,3,35,01-Jan-16,SKU301,Wheat,1,Kg,55,55,23841,EMP005
1,100396,3,1,01-Jan-16,SKU169,Melons,1,Kg,50,50,23848,EMP005
1,100396,3,2,01-Jan-16,SKU171,Mens Basic Denim,1,Unit,678,678,23848,EMP005
1,100396,3,3,01-Jan-16,SKU170,Mens Shirts,1,Unit,890,890,23848,EMP005
1,100397,3,1,01-Jan-16,SKU189,Cover Stickers,1,Unit,2,2,23849,EMP005
1,100397,3,2,01-Jan-16,SKU191,Dupatta,1,Unit,200,200,23849,EMP005
1,100397,3,3,01-Jan-16,SKU190,Ladies Stole,1,Unit,100,100,23849,EMP005
1,100397,3,4,01-Jan-16,SKU173,Mens Denim,1,Unit,1234,1234,23849,EMP005
1,100397,3,5,01-Jan-16,SKU172,Mens Deos,1,Unit,120,120,23849,EMP005
1,100397,3,6,01-Jan-16,SKU174,Mens Flip Flop,1,Unit,1000,1000,23849,EMP005
1,100397,3,7,01-Jan-16,SKU175,Mens Fragrances,1,Unit,199,199,23849,EMP005
1,100397,3,8,01-Jan-16,SKU179,Mens Sandals,1,Unit,1800,1800,23849,EMP005
1,100397,3,9,01-Jan-16,SKU178,Mens Shoes,1,Unit,3500,3500,23849,EMP005
1,100397,3,10,01-Jan-16,SKU180,Mens Socks,1,Unit,60,60,23849,EMP005
1,100397,3,11,01-Jan-16,SKU188,Mens Trousers,1,Unit,1200,1200,23849,EMP005
1,100397,3,12,01-Jan-16,SKU176,Mens Trunks,1,Unit,560,560,23849,EMP005
1,100397,3,13,01-Jan-16,SKU177,Mens Undergarments,1,Unit,350,350,23849,EMP005
